Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2019-02-01,0.33312073215407,0.53989879650022,48.533,1.6207300968902316,24902.21,15364.81
2019-03-01,0.34356196855062,0.58200629806779,50.18,1.694035869345719,26844.37,15846.4
2019-04-01,0.32588152695295,0.53631843607221,48.943,1.645746664706262,24737.07,15030.91
2019-05-01,0.33556740572983,0.56776832727525,49.667,1.691965064486492,26187.66,15477.66
2019-06-01,0.30854819429589,0.52715224507212,47.21,1.7084924002717927,24314.29,14231.43
2019-07-01,0.30095082296742,0.51201408919437,47.067,1.7013214456296768,23616.06,13881.01
2019-08-01,0.29395747756558,0.51366572936275,45.381,1.7474150806323732,23692.24,13558.45
2019-09-01,0.30050181446273,0.5029183606588,47.441,1.6735950881294055,23196.53,13860.3
2019-10-01,0.33486863488937,0.5840124186346,49.116,1.7440045372644206,26936.9,15445.43
2019-11-01,0.31947182756493,0.54314202113645,48.216,1.7001249383282422,25051.8,14735.27
2019-12-01,0.29601780002818,0.50223823527048,45.937,1.696648766468329,23165.16,13653.48
2020-01-01,0.35625865806124,0.60050629007036,51.062,1.6855907259582343,27763.23,16470.92
2020-02-01,0.33687252115771,0.57040119495591,47.47,1.6932256540119066,26371.38,15574.64
2020-03-01,0.52058205889515,0.78658556177391,61.395,1.5109732429951857,36366.24,24068.09
2020-04-01,0.38026443516634,0.60424712148182,51.996,1.5890182346858333,27936.18,17580.78
2020-05-01,0.3614999316526,0.60126570372087,51.219,1.663252606915236,27798.34,16713.24
2020-06-01,0.33140132540443,0.56210842384775,47.957,1.696156233418115,25987.98,15321.69
2020-07-01,0.32281417606263,0.55049010877018,47.045,1.705284803426271,25450.83,14924.68
2020-08-01,0.29408580207763,0.49423466624449,45.261,1.6805798265433407,22849.97,13596.48
2020-09-01,0.31027422567749,0.52966906723619,47.658,1.707099795607086,24488.21,14344.92
2020-10-01,0.38140236601662,0.64345241896543,53.038,1.68706981470948,29748.76,17633.39
2020-11-01,0.33271943044181,0.57604845528096,48.862,1.7313339786499449,26632.47,15382.63
2020-12-01,0.33191351324961,0.544657483165,48.973,1.6409620621724987,25181.17,15345.37
2021-01-01,0.39563630162302,0.66319271449145,55.281,1.676268612791153,30700.34,18314.69
2021-02-01,0.33360297903718,0.60462480548925,49.914,1.8124082921389932,27989.13,15443.06
2021-03-01,0.35365904395096,0.60062819554591,49.229,1.6983255647470084,27804.12,16371.49
2021-04-01,0.34431525893991,0.61114908058297,49.204,1.7749694929716198,28291.15,15938.95
2021-05-01,0.35003442267431,0.60977518515896,49.557,1.7420434838956533,28227.55,16203.7
2021-06-01,0.30220795644942,0.52747193657918,44.728,1.7453939425564324,24417.59,13989.73
2021-07-01,0.31979900238782,0.55652658447766,46.893,1.7402386509097174,25762.58,14804.05
2021-08-01,0.29691241047076,0.56052945903851,44.688,1.8878613330772327,25947.88,13744.59
2021-09-01,0.31302457463671,0.54471864457641,48.175,1.7401785313775624,25215.97,14490.45
2021-10-01,0.34600605760088,0.613846754491,50.057,1.7740925079383314,28416.03,16017.22
2021-11-01,0.3335802968014,0.57965922464755,49.162,1.73769023592136,26833.43,15442.01
2021-12-01,0.32761854115487,0.58097285013079,47.22,1.7733210339159293,26894.24,15166.03
2022-01-01,0.32913705723623,0.61732448664351,49.594,1.8755848758787044,28660.85,15281.02
2022-02-01,0.3027376332729,0.58744975382088,46.412,1.94045830202855,27273.84,14055.36
2022-03-01,0.45639517826007,0.80012357874788,57.649,1.753137668540254,37147.76,21189.3
2022-04-01,0.30074635775978,0.61436094312971,44.678,2.0427876424040545,28523.26,13962.91
2022-05-01,0.30747017038207,0.62475326895259,44.394,2.0319150575688543,29005.75,14275.08
2022-06-01,0.29755622453914,0.59493949134578,45.307,1.999418739323045,27621.57,13814.8
2022-07-01,0.28347880052762,0.58282146520802,44.451,2.0559613774406933,27058.96,13161.22
2022-08-01,0.3020951265281,0.62104038552424,45.097,2.0557775713288553,28833.37,14025.53
2022-09-01,0.2971114453142,0.61445786838454,45.405,2.0681056824813417,28527.76,13794.15
2022-10-01,0.3260656036054,0.67074257925381,48.067,2.057078611902695,31140.92,15138.42
2022-11-01,0.31519468241311,0.64817256441408,46.717,2.05641973224835,30093.05,14633.71
