Fecha,CONSUMO X CAPITA,GASTO X CAPITA,PENETRACION (%),PRECIO MEDIO kg,VALOR (Miles Euros),VOLUMEN (Miles Kg)
2010-07-01,57.993934303648274,115.88511371829239,99.42,1.998228178683892,5323485.14,2664102.727
2010-08-01,52.610900426327966,105.53457150073126,97.74,2.00594497804715,4848005.97,2416819.017
2010-09-01,54.0347181702407,112.35577053799938,99.91,2.079325558505062,5161355.55,2482225.801
2010-10-01,56.89459595804621,125.75565991346889,100.0,2.2103269703541,5776914.44,2613601.7509999997
2010-11-01,54.04961609380304,123.81238662791488,100.0,2.290717225688313,5687645.11,2482910.176
2010-12-01,55.19623354268603,147.50508186919876,100.0,2.67237585613746,6776030.9,2535583.041
2011-01-01,56.36556319381149,126.0799039304466,100.0,2.2368250539238685,5785668.88,2586554.04
2011-02-01,49.25018437286826,110.5603272045951,100.0,2.2448713362685884,5073492.48,2260037.089
2011-03-01,56.962692571989656,127.62075325370144,100.0,2.2404269793323737,5856376.77,2613955.654
2011-04-01,53.5832995774677,119.95237282247635,100.0,2.2386148999476227,5504483.18,2458879.006
2011-05-01,55.25620487039424,122.5773691469175,100.0,2.2183457845942893,5624941.39,2535646.8000000003
2011-06-01,53.99012448489336,115.9548242785126,100.0,2.1477043326869376,5321040.05,2477547.756
2011-07-01,55.42856918809215,116.08691459199703,100.0,2.0943516365732973,5327101.53,2543556.4099999997
2011-08-01,54.20795743923236,110.43268546086505,100.0,2.037204327144426,5067635.14,2487543.872
2011-09-01,55.79785412901631,117.84586804624426,100.0,2.1120143397228137,5407817.98,2560502.4920000006
2011-10-01,56.33652595776617,125.77030186778742,100.0,2.232482385620897,5771461.58,2585221.553
2011-11-01,55.29780318161538,126.88972776610828,100.0,2.2946612788461507,5822830.81,2537555.701
2011-12-01,56.48343610586693,151.60539163637378,100.0,2.684068146141459,6957005.59,2591963.099
2012-01-01,55.5422306640516,125.596886979055,100.0,2.26128633073329,5786108.02,2558768.406
2012-02-01,51.70328908833403,116.08077562546823,100.0,2.2451332917553186,5347711.42,2381912.664
2012-03-01,55.22486178654264,123.75876657201172,100.0,2.2409973075237217,5701427.87,2544147.577
2012-04-01,54.25303880789537,121.365381753633,100.0,2.2370245873853403,5591167.31,2499376.78
2012-05-01,54.614457941521664,116.89552539399622,100.0,2.140376922154238,5385246.03,2516026.955
2012-06-01,57.09718797352463,119.9652995544306,100.0,2.101071940881874,5526667.09,2630403.549
2012-07-01,56.56317322100822,115.39663723473811,100.0,2.0401372600481764,5316193.93,2605802.087
2012-08-01,54.145812890746384,109.17655255326274,100.0,2.0163434017244426,5029641.59,2494437.002
2012-09-01,54.31267053651485,115.56666480774031,100.0,2.1278030276571265,5324026.91,2502123.947
2012-10-01,55.13337727632152,123.04299142402911,100.0,2.2317332531136844,5668452.91,2539932.988
2012-11-01,56.202702515023425,131.34081010417285,100.0,2.336912714634397,6050724.13,2589195.605
2012-12-01,55.88176582781284,149.92794385701285,100.0,2.682949288305997,6907012.58,2574410.4110000003
2013-01-01,56.84668720112269,130.04394287632968,100.0,2.291005651493824,5895066.05192,2573134.6616610005
2013-02-01,51.56665523999624,115.45113822584263,100.0,2.2424014703540007,5233554.678189999,2333906.192705
2013-03-01,56.50203344732806,127.76920364236942,100.0,2.265153005771816,5791949.0767,2556979.18063
2013-04-01,57.02892560082041,127.27190211265518,100.0,2.2349773777190554,5769405.7325,2581415.7181260004
2013-05-01,55.94088098937004,126.04327329800905,100.0,2.2531513817588955,5713710.343269,2535875.0368600003
2013-06-01,56.71645432010158,125.2879355266588,100.0,2.2116870709855387,5679469.87074,2567935.5570900002
2013-07-01,57.72593511367017,122.49841070366702,100.0,2.124796915920115,5553016.975501,2613434.2222990002
2013-08-01,54.47791510578091,112.61269621986574,100.0,2.069795419186418,5104884.301549,2466371.4366300004
2013-09-01,55.75743985698733,120.66831679100768,100.0,2.1671972496994036,5470056.368050001,2524023.3065119996
2013-10-01,57.03244603387453,128.2040848605283,100.0,2.2511551908663288,5811662.8246,2581635.7966699996
2013-11-01,55.17133172535198,130.2215037264569,100.0,2.3646081611280847,5903115.123,2496445.38154
2013-12-01,55.87809708895133,153.31239935860103,100.0,2.748432654121766,6949856.339382,2528661.68249
2014-01-01,55.97727184195926,129.39024669424776,100.0,2.3153705711198977,5799872.9694,2504943.7190500004
2014-02-01,50.59383975234107,114.6498149250692,100.0,2.269870393824043,5139138.223470001,2264066.8107979996
2014-03-01,56.98377273233421,127.44256596662098,100.0,2.240054645637417,5712568.85573,2550191.7405700004
2014-04-01,53.61770564802865,118.73401095853592,100.0,2.2186395609149145,5322210.89534,2398862.3429869995
2014-05-01,57.33219096031509,125.14392456634953,100.0,2.185793259501943,5609533.05153,2566360.3028990002
2014-06-01,55.83029307018533,117.52885012722918,100.0,2.1078859239262764,5268189.978711001,2499276.606439
2014-07-01,57.00742607595469,117.93771295501743,100.0,2.071783952028157,5286517.11328,2551673.936901
2014-08-01,52.95534969374703,108.27706899266043,100.0,2.047476814104475,4853482.09545,2370469.8690679995
2014-09-01,56.10925903918429,119.03253997162508,100.0,2.1245383703978957,5335592.3549,2511412.563427
2014-10-01,55.99458940116052,125.62440507644155,100.0,2.2472922314956976,5631070.42389,2505713.47374
2014-11-01,53.4527547342796,125.34420253565185,100.0,2.3490861799586495,5618510.442100001,2391785.5760399997
2014-12-01,56.42568537508678,153.19180849350204,100.0,2.7199657420818375,6866769.7288999995,2524579.49108
2015-01-01,55.67513945116978,129.88949664874605,100.0,2.3369154751028267,5794228.33467,2479434.2783899996
2015-02-01,49.94903199075091,114.56120771103429,100.0,2.297564909686264,5110450.13569,2224289.7748590005
2015-03-01,54.76148835794531,125.56573062789415,100.0,2.29661834664782,5601349.86307,2438955.4630380003
2015-04-01,53.76662436431191,122.3178863600234,100.0,2.278434310391407,5456467.083715,2394831.862753
2015-05-01,56.49640272720957,125.39830503839173,100.0,2.2229474841262364,5593881.190701,2516425.255498
2015-06-01,55.42027660214589,121.20638390263738,100.0,2.189733948722066,5406884.175175,2469196.8530380004
2015-07-01,58.26448585967984,119.07996774482154,100.0,2.0463236282220434,5312027.076866,2595888.061695
2015-08-01,51.59103641957897,107.8678523177411,100.0,2.093992478791378,4811866.874729999,2297938.9484279994
2015-09-01,53.91074714448065,120.65563429957157,100.0,2.241532516733227,5382315.837952,2401176.783193
2015-10-01,57.12167561225688,132.92822829686617,100.0,2.331076315084527,5929782.828846,2543796.0955950003
2015-11-01,52.78163997281204,125.7891306550134,100.0,2.388045718023405,5611315.49386,2349752.12221
2015-12-01,56.99008821428585,157.65980155862195,100.0,2.7714386020880784,7033031.2534799995,2537682.5047400002
2016-01-01,53.92868142058368,125.2235921662382,100.0,2.3262204766372676,5497041.52307,2363078.46925
2016-02-01,53.36830387170848,121.90934995560644,100.0,2.288720632189361,5351553.54645,2338229.258383
2016-03-01,55.41466804206246,128.96166005779702,100.0,2.331620982464138,5661134.51913,2427982.318613
2016-04-01,56.65259976235152,129.67625399562039,100.0,2.292691043407193,5692503.62842,2482891.728822
2016-05-01,54.4183432816064,123.65683613863148,100.0,2.275871341680157,5428264.36382,2385136.74495
2016-06-01,56.36101450099498,125.08374756721196,100.0,2.2227824800698697,5490902.651358,2470283.3950650007
2016-07-01,56.82281604818486,121.35786085607005,100.0,2.1388472771242704,5327344.382448,2490754.921787
2016-08-01,53.08128149694176,111.21971243219917,100.0,2.0982071049018196,4882301.86379,2326892.2559569995
2016-09-01,55.25710516429814,121.36218453918087,100.0,2.1998097514918595,5327534.18267,2421815.8770580003
2016-10-01,56.65431516745003,130.76534671210052,100.0,2.312075162187519,5740312.41414,2482753.3758500004
2016-11-01,53.63891760193762,129.30092955186643,100.0,2.415568394663076,5676027.7071,2349768.99004
2016-12-01,56.96447618220098,159.930288467272,100.0,2.813272852308174,7020589.50149,2495523.8507100004
2017-01-01,51.62117530349271,121.71099802125113,100.0,2.3621175395643745,5550966.39135,2349995.8399079996
2017-02-01,48.14554790038262,113.12495539487902,100.0,2.3539646151178353,5159376.19138,2191781.540914
2017-03-01,55.21334738838332,129.940349863745,100.0,2.357996504244782,5926288.72247,2513272.904265
2017-04-01,50.98224555307446,118.3908217145269,100.0,2.326376875406409,5399540.576168,2321008.531872
2017-05-01,52.08521867435289,117.45115915716566,100.0,2.258743986778126,5356684.668649999,2371532.453437
2017-06-01,54.97144832702654,120.49547820109512,100.0,2.195142303258006,5495529.25108,2503495.669927
2017-07-01,55.80116913189099,120.33535504358451,100.0,2.1596040243376415,5488226.392010001,2541311.430318
2017-08-01,52.20078254315899,111.39221805905954,100.0,2.1369711973219214,5080349.9170699995,2377360.033414
2017-09-01,54.3041394937122,123.6716122408105,100.0,2.2812478490401227,5640385.62064,2472500.1375949997
2017-10-01,53.06007838255206,124.29517817123468,100.0,2.346827474240778,5668825.0680100005,2415526.9742799997
2017-11-01,51.45471221082757,126.67231417341647,100.0,2.4674938943219167,5777240.92418,2341339.501376
2017-12-01,53.5157902944384,152.3285492134285,100.0,2.8540576988107396,6947364.419600001,2434206.0157
2018-01-01,52.15800468451106,123.66520768347071,100.0,2.3754937846074937,5643196.07475,2375588.650796
2018-02-01,47.78841586817529,113.68051175618507,100.0,2.3842172912198953,5187565.92687,2175794.10483
2018-03-01,54.2398167180623,130.33625579675822,100.0,2.4083925991902437,5947615.023560001,2469537.1616570004
2018-04-01,52.84015048092826,124.43475446591039,100.0,2.358946400969159,5678312.6888999995,2407139.342618
2018-05-01,52.76659665598266,124.0447612402191,100.0,2.3547229567803325,5660516.185893,2403899.010537
2018-06-01,54.39542953664417,125.23928209641834,100.0,2.305667299181178,5715025.5789,2478686.14042
2018-07-01,54.52739858422949,120.19657599955316,100.0,2.207806059987869,5484912.519738,2484327.142289
2018-08-01,52.25008131234312,112.20849068053819,100.0,2.150851370446796,5120393.407520001,2380635.630093
2018-09-01,53.41816697068045,119.9867878612976,100.0,2.249667919943104,5475339.28875,2433843.342038
2018-10-01,53.68090350668847,128.43962735042643,100.0,2.3972885302942832,5861066.45906,2444873.191105
2018-11-01,50.33948357145386,126.3736034470308,100.0,2.5151186824475893,5766787.8968,2292849.215047
2018-12-01,53.31074913832352,153.3403092824881,100.0,2.881992276871426,6997355.5833,2427957.784431
2019-01-01,51.3581426441543,124.185400056106,100.0,2.42299268005053,5727908.51022,2363980.938688
2019-02-01,47.66034033008199,114.45912127504614,100.0,2.4062311401631113,5279295.10657,2194009.9678920005
2019-03-01,52.82891358615238,127.32269679544598,100.0,2.414452493678438,5872612.70801,2432275.111391
2019-04-01,50.66565667797317,122.41237750676,100.0,2.4207865315458283,5646129.887736,2332353.478574
2019-05-01,53.50008870112277,126.3847527975014,100.0,2.366126219839937,5829351.12166,2463668.7057439997
2019-06-01,52.70051187071043,122.19811520759136,100.0,2.3223289933903857,5636247.286027,2426980.5449910006
2019-07-01,55.19906261067542,122.33823061946092,100.0,2.219473105835642,5642709.94798,2542364.641925
2019-08-01,52.37182002857885,115.76327501618184,100.0,2.214150362232392,5339447.695434,2411510.883141
2019-09-01,51.02492124745882,118.71216553293617,100.0,2.330339225123173,5475461.87326,2349641.5518520004
2019-10-01,52.40342077928969,128.74436108148407,100.0,2.4610388983477995,5938185.33538,2412877.4800620005
2019-11-01,50.83784562944625,130.36502351267418,100.0,2.5696183774304298,6012936.52294,2340011.487991
2019-12-01,52.14465586388067,153.99503547158875,100.0,2.9598803340678153,7102843.60167,2399706.339448
2020-01-01,50.30555862565234,125.6993022648924,100.0,2.498715960999079,5811460.59138,2325778.792823
2020-02-01,50.09489454223377,123.96595135791436,100.0,2.4746224638401366,5731322.5134,2316039.152294
2020-03-01,60.72947945415108,147.41076847719543,100.0,2.4273346289504434,6815247.629179,2807708.3183730002
2020-04-01,66.8664679486289,167.2015611636186,100.0,2.500529283109039,7730236.09528,3091439.9393350002
2020-05-01,64.41786234035843,159.55282139074995,100.0,2.4768412920586553,7376611.62034,2978233.463723
2020-06-01,58.64340551665924,142.26433497856803,100.0,2.425922125858704,6577312.374770001,2711262.783195
2020-07-01,58.43937484340972,133.401682465899,100.0,2.282736302764246,6167565.026261,2701829.825369
2020-08-01,53.32384786357071,120.78237331374777,100.0,2.2650723485441255,5584136.029387,2465323.4732109997
2020-09-01,54.05631693350733,129.68179272700075,100.0,2.399012734931932,5995583.2234,2499187.7433990003
2020-10-01,59.17715711452799,150.16212250324375,100.0,2.537501458757622,6942451.08383,2735939.740988
2020-11-01,54.96593375989849,142.49457429702036,100.0,2.592416148508699,6587957.03788,2541242.092505
2020-12-01,58.50200668785733,173.65008063069735,100.0,2.9682756278297053,8028370.73947,2704725.4858000004
2021-01-01,55.47710816891527,139.3168025828543,100.0,2.511248462314692,6449216.21355,2568131.473381
2021-02-01,52.41051757867304,132.2149375680328,100.0,2.522679486413503,6120458.575196999,2426173.6808660002
2021-03-01,55.15833426191765,139.7250829239924,100.0,2.5331635698154362,6468116.21805,2553374.876823
2021-04-01,53.87472066727733,135.7566675006679,100.0,2.5198584014770473,6284411.39124,2493954.179154
2021-05-01,53.90526680021377,132.60724809964557,100.0,2.4600054126644206,6138619.30954,2495368.212581
2021-06-01,52.96472536885901,127.69003928905377,100.0,2.4108505878165096,5910993.19267,2451828.9198600003
2021-07-01,55.57244124945905,130.42403951616373,100.0,2.3469193827693022,6037554.80093,2572544.606882
2021-08-01,51.58350616330261,118.18247379548255,100.0,2.2910903617396903,5470871.510319,2387889.8893210003
2021-09-01,52.06747378250441,124.44848267469187,100.0,2.3901386726488107,5760935.9196999995,2410293.589081
2021-10-01,52.65541163134678,134.1252111856864,100.0,2.5472255753070416,6208888.45127,2437510.250941
